disfluency_type,audio_segment_url,start_time (s),end_time (s),transcription_snippet,recording_id,evidence,notes
filler,data_q2_disfluency/clips/1021370_seg23.wav,229.4,231.83,हां हां जी जी जी छोटी सी होती थी,1021370,हां,
repetition,data_q2_disfluency/clips/1021370_seg23.wav,229.4,231.83,हां हां जी जी जी छोटी सी होती थी,1021370,हां (x2),
repetition,data_q2_disfluency/clips/1021370_seg23.wav,229.4,231.83,हां हां जी जी जी छोटी सी होती थी,1021370,जी (x3),
repetition,data_q2_disfluency/clips/1021370_seg24.wav,242.24,246.2,हु हु हु।,1021370,हु (x2),
repetition,data_q2_disfluency/clips/1021370_seg25.wav,253.97,254.78,हांजी हांजी,1021370,हांजी (x2),
filler,data_q2_disfluency/clips/1021370_seg26.wav,258.62,267.74,"अच्छा, हम्म हम्म जी",1021370,हम्म,
filler,data_q2_disfluency/clips/1021370_seg26.wav,258.62,267.74,"अच्छा, हम्म हम्म जी",1021370,हम्म,
filler,data_q2_disfluency/clips/1021370_seg26.wav,258.62,267.74,"अच्छा, हम्म हम्म जी",1021370,अच्छा,
repetition,data_q2_disfluency/clips/1021370_seg26.wav,258.62,267.74,"अच्छा, हम्म हम्म जी",1021370,हम्म (x2),
filler,data_q2_disfluency/clips/1021370_seg27.wav,273.35,276.77,हम्म हम्म,1021370,हम्म,
filler,data_q2_disfluency/clips/1021370_seg27.wav,273.35,276.77,हम्म हम्म,1021370,हम्म,
repetition,data_q2_disfluency/clips/1021370_seg27.wav,273.35,276.77,हम्म हम्म,1021370,हम्म (x2),
filler,data_q2_disfluency/clips/1021370_seg29.wav,297.35,309.83,और सुनकर काफी मज़ा भी आया तो चलिए अब मैं अपना एक किस्सा आपके साथ में शेयर करता हूँ मुझे उम्मीद है कि आपको भी काफी हंसी और आपको भी काफी खुशी होगी सुनकर,1021370,हूँ,
filler,data_q2_disfluency/clips/1021370_seg30.wav,309.98,322.85,तो एक बार की बात है हम स्कूल टाइम पे हमारा चार से पांच लोगों का एक ग्रुप था तो हम लोग काफी ही मस्ती खोर थे काफी हम लोग मतलब जैसे होता है ना कुछ बच्चे होते हैं वो उनकी टीचर से बहुत ज्यादा मार पड़ती है,1021370,तो,
filler,data_q2_disfluency/clips/1021370_seg30.wav,309.98,322.85,तो एक बार की बात है हम स्कूल टाइम पे हमारा चार से पांच लोगों का एक ग्रुप था तो हम लोग काफी ही मस्ती खोर थे काफी हम लोग मतलब जैसे होता है ना कुछ बच्चे होते हैं वो उनकी टीचर से बहुत ज्यादा मार पड़ती है,1021370,तो,
filler,data_q2_disfluency/clips/1021370_seg32.wav,337.64,352.64,"तो उनमें से ही एक मस्ती मैं आपको बताना चाहूँगा कि हमारा मतलब आप बोल सकते हो कि टीचर से छत्तीस का आकड़ा रहता था तो काफी सारे टीचर से हमारा मतलब कान खिचाई, हाथ पे डंडा पड़ना फिर कभी मुर्गा बना देना तो ये सारी चीज़े होती थीं",1021370,तो,
filler,data_q2_disfluency/clips/1021370_seg32.wav,337.64,352.64,"तो उनमें से ही एक मस्ती मैं आपको बताना चाहूँगा कि हमारा मतलब आप बोल सकते हो कि टीचर से छत्तीस का आकड़ा रहता था तो काफी सारे टीचर से हमारा मतलब कान खिचाई, हाथ पे डंडा पड़ना फिर कभी मुर्गा बना देना तो ये सारी चीज़े होती थीं",1021370,तो,
filler,data_q2_disfluency/clips/1021370_seg32.wav,337.64,352.64,"तो उनमें से ही एक मस्ती मैं आपको बताना चाहूँगा कि हमारा मतलब आप बोल सकते हो कि टीचर से छत्तीस का आकड़ा रहता था तो काफी सारे टीचर से हमारा मतलब कान खिचाई, हाथ पे डंडा पड़ना फिर कभी मुर्गा बना देना तो ये सारी चीज़े होती थीं",1021370,तो,
